kind,id,selfLink,name,bucket,generation,metageneration,contentType,timeCreated,updated,storageClass,timeStorageClassUpdated,size,md5Hash,mediaLink,crc32c,etag,objectGeneration,eventType,overwrittenByGeneration,payloadFormat,objectId,notificationConfig,eventTime,bucketId,overwroteGeneration
storage#object,data-cube-migration/archive/micros_sales_raw/mm_service_charge.csv.gz/1651061998777316,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_service_charge.csv.gz,archive/micros_sales_raw/mm_service_charge.csv.gz,data-cube-migration,1651061998777316,1,text/csv,2022-04-27T12:19:58.877Z,2022-04-27T12:19:58.877Z,STANDARD,2022-04-27T12:19:58.877Z,288704,n4FC+NwFii1E2wKT56yWGA==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_service_charge.csv.gz?generation=1651061998777316&alt=media,mtRJuA==,COTnwZ+dtPcCEAE=,1651061998777316,OBJECT_DELETE,1651148404155382,JSON_API_V1,archive/micros_sales_raw/mm_service_charge.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T12:20:04.252419Z,data-cube-migration,
storage#object,data-cube-migration/micros_sales_raw/mm_service_charge.csv.gz/1651145420905362,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_service_charge.csv.gz,micros_sales_raw/mm_service_charge.csv.gz,data-cube-migration,1651145420905362,1,text/csv,2022-04-28T11:30:21.010Z,2022-04-28T11:30:21.010Z,STANDARD,2022-04-28T11:30:21.010Z,288704,lIHmY8tDNiB66JTQo5ZR+Q==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_service_charge.csv.gz?generation=1651145420905362&alt=media,xaCqRg==,CJK3pILUtvcCEAE=,1651145420905362,OBJECT_DELETE,,JSON_API_V1,micros_sales_raw/mm_service_charge.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T12:20:04.449301Z,data-cube-migration,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_tender_media.csv.gz/1651062008515087,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_tender_media.csv.gz,archive/micros_sales_raw/mm_tender_media.csv.gz,data-cube-migration,1651062008515087,1,text/csv,2022-04-27T12:20:08.614Z,2022-04-27T12:20:08.614Z,STANDARD,2022-04-27T12:20:08.614Z,484475,jynV8u+NsovJHQCebFM3sQ==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_tender_media.csv.gz?generation=1651062008515087&alt=media,Ul6cpA==,CI+UlKSdtPcCEAE=,1651062008515087,OBJECT_DELETE,1651148414220104,JSON_API_V1,archive/micros_sales_raw/mm_tender_media.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T12:20:14.322583Z,data-cube-migration,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_tender_media.csv.gz/1651148414220104,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_tender_media.csv.gz,archive/micros_sales_raw/mm_tender_media.csv.gz,data-cube-migration,1651148414220104,1,text/csv,2022-04-28T12:20:14.322Z,2022-04-28T12:20:14.322Z,STANDARD,2022-04-28T12:20:14.322Z,484475,zU0jC2aD3DwkUagMN3C5Jg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_tender_media.csv.gz?generation=1651148414220104&alt=media,ETCGuA==,CMjuzZXftvcCEAE=,1651148414220104,OBJECT_FINALIZE,,JSON_API_V1,archive/micros_sales_raw/mm_tender_media.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T12:20:14.322583Z,data-cube-migration,1651062008515087
storage#object,data-cube-migration/micros_sales_raw/mm_tender_media.csv.gz/1651145421246244,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_tender_media.csv.gz,micros_sales_raw/mm_tender_media.csv.gz,data-cube-migration,1651145421246244,1,text/csv,2022-04-28T11:30:21.333Z,2022-04-28T11:30:21.333Z,STANDARD,2022-04-28T11:30:21.333Z,484475,zU0jC2aD3DwkUagMN3C5Jg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_tender_media.csv.gz?generation=1651145421246244&alt=media,ETCGuA==,CKSeuYLUtvcCEAE=,1651145421246244,OBJECT_DELETE,,JSON_API_V1,micros_sales_raw/mm_tender_media.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T12:20:14.524684Z,data-cube-migration,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_order_type.csv.gz/1651062019847184,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_order_type.csv.gz,archive/micros_sales_raw/mm_order_type.csv.gz,data-cube-migration,1651062019847184,1,text/csv,2022-04-27T12:20:19.950Z,2022-04-27T12:20:19.950Z,STANDARD,2022-04-27T12:20:19.950Z,48594,Ilx1ebd+CR0K9YNCBClUgg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_order_type.csv.gz?generation=1651062019847184&alt=media,6NJ+Jg==,CJDox6mdtPcCEAE=,1651062019847184,OBJECT_DELETE,1651148419145710,JSON_API_V1,archive/micros_sales_raw/mm_order_type.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T12:20:19.250057Z,data-cube-migration,
storage#object,data-cube-migration/micros_sales_raw/mm_order_type.csv.gz/1651145420277813,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_order_type.csv.gz,micros_sales_raw/mm_order_type.csv.gz,data-cube-migration,1651145420277813,1,text/csv,2022-04-28T11:30:20.366Z,2022-04-28T11:30:20.366Z,STANDARD,2022-04-28T11:30:20.366Z,48594,07XmG8kHZYSVGoZM15VZSA==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_order_type.csv.gz?generation=1651145420277813&alt=media,cEaoYw==,CLWQ/oHUtvcCEAE=,1651145420277813,OBJECT_DELETE,,JSON_API_V1,micros_sales_raw/mm_order_type.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T12:20:19.460445Z,data-cube-migration,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_order_type.csv.gz/1651148419145710,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_order_type.csv.gz,archive/micros_sales_raw/mm_order_type.csv.gz,data-cube-migration,1651148419145710,1,text/csv,2022-04-28T12:20:19.250Z,2022-04-28T12:20:19.250Z,STANDARD,2022-04-28T12:20:19.250Z,48594,07XmG8kHZYSVGoZM15VZSA==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_order_type.csv.gz?generation=1651148419145710&alt=media,cEaoYw==,CO6/+pfftvcCEAE=,1651148419145710,OBJECT_FINALIZE,,JSON_API_V1,archive/micros_sales_raw/mm_order_type.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T12:20:19.250057Z,data-cube-migration,1651062019847184
storage#object,data-cube-migration/archive/micros_sales_raw/mm_uws_station.csv.gz/1651148424338156,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_uws_station.csv.gz,archive/micros_sales_raw/mm_uws_station.csv.gz,data-cube-migration,1651148424338156,1,text/csv,2022-04-28T12:20:24.438Z,2022-04-28T12:20:24.438Z,STANDARD,2022-04-28T12:20:24.438Z,83681,jzI1jd4S/nGPeEfouWVydw==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_uws_station.csv.gz?generation=1651148424338156&alt=media,DkNK6g==,COy1t5rftvcCEAE=,1651148424338156,OBJECT_FINALIZE,,JSON_API_V1,archive/micros_sales_raw/mm_uws_station.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T12:20:24.438620Z,data-cube-migration,1651062027708747
storage#object,data-cube-migration/archive/micros_sales_raw/mm_uws_station.csv.gz/1651062027708747,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_uws_station.csv.gz,archive/micros_sales_raw/mm_uws_station.csv.gz,data-cube-migration,1651062027708747,1,text/csv,2022-04-27T12:20:27.812Z,2022-04-27T12:20:27.812Z,STANDARD,2022-04-27T12:20:27.812Z,83681,hQeWlxhTRHm9iDRh7MlDdQ==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_uws_station.csv.gz?generation=1651062027708747&alt=media,oQutrg==,CMvSp62dtPcCEAE=,1651062027708747,OBJECT_DELETE,1651148424338156,JSON_API_V1,archive/micros_sales_raw/mm_uws_station.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T12:20:24.438620Z,data-cube-migration,
storage#object,data-cube-migration/micros_sales_raw/mm_uws_station.csv.gz/1651145421585672,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_uws_station.csv.gz,micros_sales_raw/mm_uws_station.csv.gz,data-cube-migration,1651145421585672,1,text/csv,2022-04-28T11:30:21.673Z,2022-04-28T11:30:21.673Z,STANDARD,2022-04-28T11:30:21.673Z,83681,jzI1jd4S/nGPeEfouWVydw==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_uws_station.csv.gz?generation=1651145421585672&alt=media,DkNK6g==,CIj6zYLUtvcCEAE=,1651145421585672,OBJECT_DELETE,,JSON_API_V1,micros_sales_raw/mm_uws_station.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T12:20:24.643252Z,data-cube-migration,
storage#object,data-cube-migration/thekeg_sales_raw/kg_sales_2022042120220427.csv.gz/1651141875359756,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/thekeg_sales_raw%2Fkg_sales_2022042120220427.csv.gz,thekeg_sales_raw/kg_sales_2022042120220427.csv.gz,data-cube-migration,1651141875359756,1,text/csv,2022-04-28T10:31:15.449Z,2022-04-28T10:31:15.449Z,STANDARD,2022-04-28T10:31:15.449Z,102555,81xIEyjsEpbTOTefpGVrzA==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/thekeg_sales_raw%2Fkg_sales_2022042120220427.csv.gz?generation=1651141875359756&alt=media,dURl+w==,CIzA0efGtvcCEAE=,1651141875359756,OBJECT_DELETE,,JSON_API_V1,thekeg_sales_raw/kg_sales_2022042120220427.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T13:30:29.460898Z,data-cube-migration,
storage#object,data-cube-migration/rcp_summary/rcp_sales_2022012820220427.csv.gz/1651150203336657,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/rcp_summary%2Frcp_sales_2022012820220427.csv.gz,rcp_summary/rcp_sales_2022012820220427.csv.gz,data-cube-migration,1651150203336657,1,text/csv,2022-04-28T12:50:03.425Z,2022-04-28T12:50:03.425Z,STANDARD,2022-04-28T12:50:03.425Z,2907234,sdtMXusxav00mPuFUHgOTA==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/rcp_summary%2Frcp_sales_2022012820220427.csv.gz?generation=1651150203336657&alt=media,IJD2eg==,CNHv3OrltvcCEAE=,1651150203336657,OBJECT_FINALIZE,,JSON_API_V1,rcp_summary/rcp_sales_2022012820220427.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T12:50:03.425714Z,data-cube-migration,
storage#object,data-cube-migration/archive/thekeg_sales_raw/kg_sales_2022042120220427.csv.gz/1651152629141893,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fthekeg_sales_raw%2Fkg_sales_2022042120220427.csv.gz,archive/thekeg_sales_raw/kg_sales_2022042120220427.csv.gz,data-cube-migration,1651152629141893,1,text/csv,2022-04-28T13:30:29.242Z,2022-04-28T13:30:29.242Z,STANDARD,2022-04-28T13:30:29.242Z,102555,81xIEyjsEpbTOTefpGVrzA==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fthekeg_sales_raw%2Fkg_sales_2022042120220427.csv.gz?generation=1651152629141893&alt=media,dURl+w==,CIWjuO/utvcCEAE=,1651152629141893,OBJECT_FINALIZE,,JSON_API_V1,archive/thekeg_sales_raw/kg_sales_2022042120220427.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T13:30:29.242363Z,data-cube-migration,
storage#object,data-cube-migration/archive/sth_sales_raw/st_sales_daily_2022042120220427.csv.gz/1651152630895365,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fsth_sales_raw%2Fst_sales_daily_2022042120220427.csv.gz,archive/sth_sales_raw/st_sales_daily_2022042120220427.csv.gz,data-cube-migration,1651152630895365,1,text/csv,2022-04-28T13:30:30.988Z,2022-04-28T13:30:30.988Z,STANDARD,2022-04-28T13:30:30.988Z,86383,852kRFZfqB/SpYqnJf2ICQ==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fsth_sales_raw%2Fst_sales_daily_2022042120220427.csv.gz?generation=1651152630895365&alt=media,ghD41A==,CIWmo/DutvcCEAE=,1651152630895365,OBJECT_FINALIZE,,JSON_API_V1,archive/sth_sales_raw/st_sales_daily_2022042120220427.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T13:30:30.988433Z,data-cube-migration,
storage#object,data-cube-migration/sth_sales_raw/st_sales_daily_2022042120220427.csv.gz/1651143065897362,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/sth_sales_raw%2Fst_sales_daily_2022042120220427.csv.gz,sth_sales_raw/st_sales_daily_2022042120220427.csv.gz,data-cube-migration,1651143065897362,1,text/csv,2022-04-28T10:51:05.985Z,2022-04-28T10:51:05.985Z,STANDARD,2022-04-28T10:51:05.985Z,86383,852kRFZfqB/SpYqnJf2ICQ==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/sth_sales_raw%2Fst_sales_daily_2022042120220427.csv.gz?generation=1651143065897362&alt=media,ghD41A==,CJKTqp/LtvcCEAE=,1651143065897362,OBJECT_DELETE,,JSON_API_V1,sth_sales_raw/st_sales_daily_2022042120220427.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T13:30:31.188045Z,data-cube-migration,
storage#object,data-cube-migration/archive/burger_priest_sales_raw/bp_viv_sales_2022042120220427.csv.gz/1651152632771620,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fburger_priest_sales_raw%2Fbp_viv_sales_2022042120220427.csv.gz,archive/burger_priest_sales_raw/bp_viv_sales_2022042120220427.csv.gz,data-cube-migration,1651152632771620,1,text/csv,2022-04-28T13:30:32.863Z,2022-04-28T13:30:32.863Z,STANDARD,2022-04-28T13:30:32.863Z,54,zdYOEZTzfo9swQ5a8yrmPQ==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fburger_priest_sales_raw%2Fbp_viv_sales_2022042120220427.csv.gz?generation=1651152632771620&alt=media,GsL/Qg==,CKTolfHutvcCEAE=,1651152632771620,OBJECT_FINALIZE,,JSON_API_V1,archive/burger_priest_sales_raw/bp_viv_sales_2022042120220427.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T13:30:32.863268Z,data-cube-migration,
storage#object,data-cube-migration/burger_priest_sales_raw/bp_viv_sales_2022042120220427.csv.gz/1651141886269451,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/burger_priest_sales_raw%2Fbp_viv_sales_2022042120220427.csv.gz,burger_priest_sales_raw/bp_viv_sales_2022042120220427.csv.gz,data-cube-migration,1651141886269451,1,text/csv,2022-04-28T10:31:26.353Z,2022-04-28T10:31:26.353Z,STANDARD,2022-04-28T10:31:26.353Z,54,zdYOEZTzfo9swQ5a8yrmPQ==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/burger_priest_sales_raw%2Fbp_viv_sales_2022042120220427.csv.gz?generation=1651141886269451&alt=media,GsL/Qg==,CIuw6+zGtvcCEAE=,1651141886269451,OBJECT_DELETE,,JSON_API_V1,burger_priest_sales_raw/bp_viv_sales_2022042120220427.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T13:30:33.085824Z,data-cube-migration,
storage#object,data-cube-migration/sth_sales_raw/st_sales_sectors.csv.gz/1651143082758945,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/sth_sales_raw%2Fst_sales_sectors.csv.gz,sth_sales_raw/st_sales_sectors.csv.gz,data-cube-migration,1651143082758945,1,text/csv,2022-04-28T10:51:22.848Z,2022-04-28T10:51:22.848Z,STANDARD,2022-04-28T10:51:22.848Z,465,mbRXxLX0aw06N2rEnVNglQ==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/sth_sales_raw%2Fst_sales_sectors.csv.gz?generation=1651143082758945&alt=media,6fcK2g==,CKGmr6fLtvcCEAE=,1651143082758945,OBJECT_DELETE,,JSON_API_V1,sth_sales_raw/st_sales_sectors.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T13:30:37.712440Z,data-cube-migration,
storage#object,data-cube-migration/archive/sth_sales_raw/st_sales_sectors.csv.gz/1651152637394495,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fsth_sales_raw%2Fst_sales_sectors.csv.gz,archive/sth_sales_raw/st_sales_sectors.csv.gz,data-cube-migration,1651152637394495,1,text/csv,2022-04-28T13:30:37.501Z,2022-04-28T13:30:37.501Z,STANDARD,2022-04-28T13:30:37.501Z,465,mbRXxLX0aw06N2rEnVNglQ==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fsth_sales_raw%2Fst_sales_sectors.csv.gz?generation=1651152637394495&alt=media,6fcK2g==,CL/8r/PutvcCEAE=,1651152637394495,OBJECT_FINALIZE,,JSON_API_V1,archive/sth_sales_raw/st_sales_sectors.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T13:30:37.501426Z,data-cube-migration,1651066240033468
storage#object,data-cube-migration/archive/sth_sales_raw/st_sales_sectors.csv.gz/1651066240033468,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fsth_sales_raw%2Fst_sales_sectors.csv.gz,archive/sth_sales_raw/st_sales_sectors.csv.gz,data-cube-migration,1651066240033468,1,text/csv,2022-04-27T13:30:40.136Z,2022-04-27T13:30:40.136Z,STANDARD,2022-04-27T13:30:40.136Z,465,dqkyBRXeg/j9fDMCdL6zrQ==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fsth_sales_raw%2Fst_sales_sectors.csv.gz?generation=1651066240033468&alt=media,6OQN4w==,CLzF84WttPcCEAE=,1651066240033468,OBJECT_DELETE,1651152637394495,JSON_API_V1,archive/sth_sales_raw/st_sales_sectors.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T13:30:37.501426Z,data-cube-migration,
storage#object,data-cube-migration/speed_of_service/dt_sos_2022042120220427.csv.gz/1651141873534063,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/speed_of_service%2Fdt_sos_2022042120220427.csv.gz,speed_of_service/dt_sos_2022042120220427.csv.gz,data-cube-migration,1651141873534063,1,text/csv,2022-04-28T10:31:13.622Z,2022-04-28T10:31:13.622Z,STANDARD,2022-04-28T10:31:13.622Z,2872246,Y7IQ5x3BWvRRW62UQcZArg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/speed_of_service%2Fdt_sos_2022042120220427.csv.gz?generation=1651141873534063&alt=media,YCkqZw==,CO+I4ubGtvcCEAE=,1651141873534063,OBJECT_DELETE,,JSON_API_V1,speed_of_service/dt_sos_2022042120220427.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T13:30:38.380538Z,data-cube-migration,
